date;temperaturemin;temperaturemax;precipitation;snowfall;snowdepth;avgwindspeed;fastest2minwinddir;fastest2minwindspeed;fastest5secwinddir;fastest5secwindspeed;fog;fogheavy;mist;rain;fogground;ice;glaze;drizzle;snow;freezingrain;smokehaze;thunder;highwind;hail;blowingsnow;dust;freezingfog
2013-11-29;24.3;50.0;0.0;0.0;0.0;4.03;40;14.09;40;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-01;27.1;59.0;0.0;0.0;0.0;0.67;230;8.05;290;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-05;55.0;66.9;0.03;0.0;0.0;6.71;220;18.12;220;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-08;33.1;42.1;0.05;0.0;0.0;8.05;30;17.0;40;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-10;28.2;48.0;0.47;0.0;0.0;2.91;40;12.08;320;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-12;25.2;44.1;0.0;0.0;0.0;2.24;300;12.08;290;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-13;23.2;52.0;0.0;0.0;0.0;2.91;230;12.97;220;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-17;35.1;60.1;0.0;0.0;0.0;6.49;220;18.12;220;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-18;31.1;48.9;0.0;0.0;0.0;3.36;270;12.97;300;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-20;43.0;66.9;0.0;0.0;0.0;8.28;230;17.0;220;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-24;29.1;46.9;0.0;0.0;0.0;6.49;10;12.97;10;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-26;24.3;53.1;0.03;0.0;0.0;1.12;260;8.05;270;10.07;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No
2013-12-29;43.0;63.0;1.94;0.0;0.0;7.16;230;21.92;170;31.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2013-12-30;35.1;53.1;0.0;0.0;0.0;1.79;300;8.95;270;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-06;16.2;61.0;0.13;0.0;0.0;13.65;220;29.97;210;38.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-10;39.0;45.0;0.57;0.0;0.0;3.58;270;10.07;280;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-12;39.0;57.9;0.0;0.0;0.0;5.82;250;16.11;260;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-20;30.2;64.0;0.0;0.0;0.0;8.05;230;18.12;230;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-01-26;22.1;52.0;0.0;0.0;0.0;8.5;220;19.91;230;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-24;37.9;60.1;0.0;0.0;0.0;5.14;290;14.99;280;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-02-27;24.3;55.0;0.0;0.0;0.0;5.82;230;21.92;250;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-01;28.2;55.0;0.0;0.0;0.0;3.36;90;12.08;90;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-09;39.0;66.0;0.0;0.0;0.0;3.36;330;12.97;310;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-10;34.0;73.9;0.0;0.0;0.0;5.37;240;16.11;270;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-11;44.1;79.0;0.0;0.0;0.0;5.14;240;16.11;230;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-03-29;55.9;66.0;0.49;0.0;0.0;5.59;250;25.05;270;36.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-04;57.0;82.0;0.0;0.0;0.0;11.63;230;31.99;230;36.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-08;55.0;66.9;0.01;0.0;0.0;6.71;220;21.92;230;27.96;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-09;45.0;68.0;0.07;0.0;0.0;3.36;340;12.97;330;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-16;33.1;54.0;0.0;0.0;0.0;7.61;40;17.0;40;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-19;46.0;53.1;0.56;0.0;0.0;8.95;40;16.11;40;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-22;46.9;82.9;0.0;0.0;0.0;5.82;230;17.0;260;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-26;48.9;79.0;0.0;0.0;0.0;6.71;230;19.91;230;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-28;54.0;66.9;0.0;0.0;0.0;6.93;110;14.99;110;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-04-30;64.9;77.0;1.12;0.0;0.0;10.96;180;23.94;160;38.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-01;62.1;79.0;0.0;0.0;0.0;13.65;230;27.96;240;36.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-04;48.9;82.9;0.0;0.0;0.0;5.59;240;19.91;240;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-11;60.1;86.0;0.0;0.0;0.0;2.24;60;8.95;40;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-25;54.0;82.0;0.0;0.0;0.0;2.46;240;10.07;240;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-26;61.0;87.1;0.09;0.0;0.0;8.72;230;17.0;230;25.05;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-05-30;63.0;73.9;0.0;0.0;0.0;4.7;50;12.97;120;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-17;70.0;96.1;0.0;0.0;0.0;7.16;220;18.12;210;23.04;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2014-06-19;70.0;97.0;0.27;0.0;0.0;6.04;280;31.09;280;46.98;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-20;68.0;91.0;0.64;0.0;0.0;2.68;120;17.0;300;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-06-28;69.1;84.9;0.0;0.0;0.0;8.5;90;17.0;90;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-08;73.9;98.1;0.0;0.0;0.0;11.86;230;23.04;230;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-10;71.1;88.0;0.66;0.0;0.0;5.14;120;17.0;110;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-14;75.0;98.1;0.0;0.0;0.0;9.62;190;14.99;270;21.92;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2014-07-20;68.0;81.0;0.93;0.0;0.0;4.03;100;8.95;130;12.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-25;66.0;82.9;0.0;0.0;0.0;3.36;80;8.95;140;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-26;69.1;90.0;0.0;0.0;0.0;3.13;220;12.08;240;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-27;72.0;87.1;0.45;0.0;0.0;7.61;230;21.03;230;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-07-28;70.0;88.0;0.0;0.0;0.0;6.49;270;18.12;270;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-05;68.0;88.0;0.0;0.0;0.0;2.46;50;12.08;40;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-07;69.1;86.0;0.0;0.0;0.0;4.47;50;12.08;60;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-12;70.0;87.1;2.45;0.0;0.0;4.92;230;23.04;240;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-08-27;57.9;86.0;0.0;0.0;0.0;3.36;50;12.08;40;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-09-27;55.0;75.9;0.0;0.0;0.0;3.8;40;12.97;80;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-03;64.9;84.9;0.09;0.0;0.0;7.83;220;19.91;220;23.94;Yes;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
2014-10-04;46.9;73.0;0.0;0.0;0.0;7.38;290;14.09;290;21.03;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2014-10-06;45.0;75.9;0.0;0.0;0.0;8.05;210;19.91;220;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-08;60.1;82.9;0.0;0.0;0.0;5.14;240;14.99;250;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-15;57.0;75.0;0.62;0.0;0.0;6.71;170;18.12;170;25.05;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-10-31;42.1;62.1;0.0;0.0;0.0;5.14;90;12.97;80;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-12;50.0;75.9;0.0;0.0;0.0;3.13;300;8.95;300;12.97;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-21;26.2;48.0;0.0;0.0;0.0;3.58;350;12.97;10;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-23;34.0;66.0;0.64;0.0;0.0;4.7;170;21.92;160;29.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-11-24;60.1;72.0;0.01;0.0;0.0;13.2;230;25.05;230;33.11;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2014-12-03;44.1;57.0;0.0;0.0;0.0;4.25;220;14.99;220;18.12;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-11;26.2;48.0;0.0;0.0;0.0;5.37;250;14.99;260;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-13;28.2;60.1;0.0;0.0;0.0;1.57;310;8.95;300;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-18;31.1;51.1;0.0;0.0;0.0;1.12;30;8.95;30;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-27;31.1;62.1;0.0;0.0;0.0;3.13;230;12.08;240;16.11;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2014-12-28;48.0;61.0;0.01;0.0;0.0;6.71;230;14.99;230;19.91;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2014-12-29;41.0;55.0;0.72;0.0;0.0;6.71;30;12.08;50;16.11;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-05;32.0;55.9;0.0;0.0;0.0;5.37;310;14.99;280;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-06;26.2;55.0;0.0;0.0;0.0;4.7;230;21.03;230;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-01-29;23.2;46.9;0.02;0.0;0.0;4.7;220;14.99;200;18.12;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No
2015-02-01;32.0;57.0;0.0;0.0;0.0;6.71;220;19.91;190;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-07;26.2;60.1;0.0;0.0;0.0;8.28;240;23.04;240;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-09;45.0;62.1;0.4;0.0;0.0;6.04;50;17.0;50;21.92;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2015-02-10;36.0;45.0;0.17;0.0;0.0;10.96;30;16.11;10;25.05;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-15;15.3;29.1;0.0;0.0;0.0;9.4;310;23.04;310;38.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-02-28;26.2;37.0;0.0;0.0;1.18;6.93;50;17.0;50;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-03-03;35.1;43.0;0.07;0.0;0.0;5.37;90;14.09;90;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-03-06;24.3;37.0;0.0;0.0;0.0;5.82;50;17.0;40;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-03-11;59.0;75.9;0.11;0.0;0.0;5.14;240;16.11;360;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2015-03-17;46.9;82.0;0.0;0.0;0.0;6.04;330;17.0;340;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2017-12-18;35.1;61.0;0.0;0.0;0.0;2.01;230;12.08;230;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-01-03;9.1;32.0;0.06;0.91;0.0;4.25;360;12.97;340;23.04;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2018-01-08;16.2;46.9;0.0;0.0;0.0;5.37;220;16.11;230;19.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-01-12;55.9;71.1;0.5;0.0;0.0;11.41;240;23.04;230;31.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-01-24;34.0;54.0;0.0;0.0;0.0;4.03;360;16.11;20;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-02-19;39.9;50.0;0.3;0.0;0.0;2.46;120;12.08;130;16.11;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-02-25;60.1;73.0;0.0;0.0;0.0;11.18;240;23.04;240;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-03-01;50.0;57.0;0.59;0.0;0.0;4.47;220;14.99;260;21.03;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-03-09;25.2;52.0;0.0;0.0;0.0;6.04;260;17.0;250;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-03-13;29.1;48.0;0.0;0.0;1.18;6.71;290;17.0;270;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-03-17;34.0;71.1;0.27;0.0;0.0;6.26;230;25.05;220;31.99;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-03-19;44.1;64.9;0.0;0.0;0.0;5.59;120;12.08;230;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-03-26;32.0;53.1;0.0;0.0;0.0;10.29;40;19.91;40;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-03-27;34.0;48.9;0.01;0.0;0.0;5.37;220;14.09;210;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-04-02;51.1;81.0;0.0;0.0;0.0;9.84;50;21.03;40;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-04-06;45.0;73.0;0.0;0.0;0.0;11.41;240;25.95;230;33.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-04-13;52.0;80.1;0.0;0.0;0.0;14.32;230;27.96;240;33.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-04-15;61.0;82.0;3.31;0.0;0.0;12.53;220;38.92;210;48.09;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-04-16;41.0;64.0;0.0;0.0;0.0;14.76;230;33.11;230;42.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-04-24;53.1;64.9;0.85;0.0;0.0;12.3;110;29.08;110;36.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-04-25;51.1;68.0;0.0;0.0;0.0;3.8;300;12.97;290;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-04-27;54.0;73.0;0.01;0.0;0.0;4.92;240;14.99;260;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-04-28;50.0;78.1;0.0;0.0;0.0;5.82;230;18.12;240;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-05-01;45.0;82.9;0.0;0.0;0.0;4.47;240;16.11;230;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-05-05;63.0;82.0;0.0;0.0;0.0;7.83;220;12.97;240;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-05-11;59.0;89.1;0.0;0.0;0.0;4.03;260;14.09;250;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-05-16;68.0;84.9;0.76;0.0;0.0;6.71;170;18.12;240;25.05;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-05-19;69.1;75.0;0.59;0.0;0.0;8.5;170;16.11;180;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-05-23;69.1;87.1;0.0;0.0;0.0;6.93;240;16.11;230;19.91;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-05-24;68.0;84.0;0.0;0.0;0.0;6.93;50;16.11;110;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-06-17;70.0;93.0;0.0;0.0;0.0;5.37;220;12.97;220;14.99;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-06-20;73.0;93.9;0.0;0.0;0.0;4.47;200;17.0;200;21.03;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-07-01;73.0;95.0;0.48;0.0;0.0;5.82;220;14.99;200;18.12;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-07-08;62.1;82.0;0.0;0.0;0.0;8.05;40;17.0;40;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-07-11;66.9;96.1;0.05;0.0;0.0;3.8;80;12.97;40;16.11;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-07-13;68.0;88.0;0.0;0.0;0.0;7.61;100;16.11;130;23.94;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-07-21;69.1;88.0;0.01;0.0;0.0;6.71;60;17.0;50;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-07-25;69.1;82.0;0.27;0.0;0.0;3.8;280;12.97;240;16.11;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-08-01;73.0;90.0;0.02;0.0;0.0;9.17;180;18.12;170;23.04;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-08-03;70.0;77.0;1.12;0.0;0.0;5.82;170;21.03;170;29.97;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-08-06;72.0;91.9;0.05;0.0;0.0;2.91;260;12.97;280;19.91;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-08-07;71.1;93.0;0.2;0.0;0.0;6.71;270;16.11;250;25.05;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-08-08;69.1;93.9;0.46;0.0;0.0;6.49;270;21.92;280;31.09;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
2018-08-09;69.1;90.0;0.0;0.0;0.0;4.7;260;12.08;290;18.12;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2018-08-13;66.9;84.9;0.08;0.0;0.0;3.58;40;17.0;30;31.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-08-17;73.0;91.0;0.0;0.0;0.0;9.62;230;19.91;230;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-08-21;71.1;87.1;0.01;0.0;0.0;9.4;240;18.12;240;23.94;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-09-15;73.0;77.0;1.85;0.0;0.0;15.88;80;29.97;90;38.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-09-21;70.0;82.9;0.0;0.0;0.0;4.92;170;10.07;150;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-09-22;66.9;88.0;0.0;0.0;0.0;4.47;230;10.07;160;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-09-30;62.1;81.0;0.0;0.0;0.0;4.03;80;12.08;130;19.01;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-10-01;60.1;82.0;0.0;0.0;0.0;2.01;80;8.95;170;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-10-03;64.0;86.0;0.0;0.0;0.0;2.68;230;8.95;230;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-10-16;64.0;75.0;0.01;0.0;0.0;4.92;40;12.08;40;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-10-22;34.0;62.1;0.0;0.0;0.0;3.8;240;14.09;240;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-10-27;46.9;55.0;0.01;0.0;0.0;8.5;230;18.12;230;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-11-03;39.0;61.0;0.0;0.0;0.0;5.82;230;19.91;230;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-11-04;37.0;64.9;0.04;0.0;0.0;7.38;80;17.0;100;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-11-07;48.9;73.0;0.0;0.0;0.0;1.34;140;8.05;140;12.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-11-16;34.0;54.0;0.0;0.0;0.0;5.59;250;12.97;250;18.12;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-11-26;39.0;63.0;0.01;0.0;0.0;9.84;250;23.04;250;31.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-12-03;46.9;68.0;0.0;0.0;0.0;5.59;230;12.08;30;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-12-08;31.1;43.0;0.0;0.0;0.0;4.7;70;12.97;80;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-12-13;29.1;51.1;0.0;0.0;0.0;2.24;160;10.07;170;12.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-12-22;34.0;53.1;0.0;0.0;0.0;6.71;280;16.11;270;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2018-12-27;29.1;54.0;0.02;0.0;0.0;5.14;90;14.09;110;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-01-01;51.1;71.1;0.0;0.0;0.0;7.38;220;21.92;220;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-01-21;17.2;31.1;0.0;0.0;0.0;5.82;270;14.99;290;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-01-30;21.2;44.1;0.0;0.0;0.0;8.28;230;25.05;240;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-02-01;27.1;57.9;0.0;0.0;0.0;5.37;230;18.12;240;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-02-06;46.9;77.0;0.0;0.0;0.0;7.16;200;19.91;200;27.07;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-02-09;33.1;46.0;0.0;0.0;0.0;6.04;50;14.09;10;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-02-10;27.1;43.0;0.0;0.0;0.0;3.8;90;12.97;80;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-02-13;39.0;57.0;0.0;0.0;0.0;10.07;280;21.03;270;33.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-02-23;39.0;42.1;1.02;0.0;0.0;5.14;140;14.09;60;18.12;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-02-28;42.1;62.1;0.0;0.0;0.0;5.82;130;16.11;140;21.92;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-03-04;34.0;50.0;0.01;0.0;0.0;4.92;270;12.08;310;21.03;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2019-03-07;23.2;50.0;0.0;0.0;0.0;2.46;280;10.07;230;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-03-11;44.1;66.0;0.0;0.0;0.0;2.91;40;12.08;320;19.91;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-03-14;50.0;75.0;0.0;0.0;0.0;10.29;230;23.04;240;29.97;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
2019-03-16;39.9;59.0;0.0;0.0;0.0;4.92;360;14.09;340;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-03-19;33.1;55.0;0.0;0.0;0.0;6.26;40;14.99;50;19.01;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-03-21;44.1;59.0;0.58;0.0;0.0;6.26;330;14.09;360;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-03-24;32.0;71.1;0.0;0.0;0.0;7.61;230;21.03;240;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-03-27;30.2;57.0;0.0;0.0;0.0;6.93;40;17.0;80;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-04-03;31.1;69.1;0.0;0.0;0.0;4.7;230;16.11;230;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-04-07;52.0;71.1;0.0;0.0;0.0;5.14;210;12.08;210;14.99;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-04-11;46.9;79.0;0.0;0.0;0.0;6.49;180;14.99;140;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
2019-04-14;66.0;79.0;0.28;0.0;0.0;11.86;220;31.09;210;44.96;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
